,id,full_text,user,created_at,favorite_count,retweet_count,url,hashtags
1007,doc_1008,share recent blog post readi hurrican prepared checklist hope excel resourc look guidanc prepar hurrican hurricaneian hurrican tropicalstormian bluewaternc,bluewater real estate and vacation rentals,2022-09-30 17:51:18+00:00,0,0,https://twitter.com/BluewaterNC/status/1575906143846768645/photo/1,"['hurricaneian', 'hurricane', 'tropicalstormian', 'bluewaternc']"
1008,doc_1009,landfal await nhc ian danger impact beyond landfal rememb carolina ian florida hurricaneian,bobbistorm,2022-09-30 17:51:17+00:00,2,1,https://twitter.com/BobbiStorm/status/1575906138604068865/photo/1,"['landfall', 'ian', 'carolina', 'ian', 'florida', 'hurricaneian']"
1009,doc_1010,power still north charleston wind seem rememb dorian havent seen mani branch shingl fli yet strongest wind gust far hurricaneian,"robert boessenecker, doctor of whaleontology™️",2022-09-30 17:51:10+00:00,4,0,https://twitter.com/CoastalPaleo/status/1575906109474635776/video/1,['hurricaneian']
1010,doc_1011,moon 🌚 scorpio ’degre propheci th hous death astrolog hurricaneian floridadeathtol,laura ramos 💋↗️⚡️🧠,2022-09-30 17:51:04+00:00,0,0,https://twitter.com/TRINELAURA/status/1575906086778871810/photo/1,"['astrology', 'hurricaneian', 'floridadeathtoll']"
1011,doc_1012,anyon pawley island get visit gray man last night hurrican edpiotrowski hurricaneian,ted boyd,2022-09-30 17:50:51+00:00,3,0,,"['hurricane', 'hurricaneian']"
1012,doc_1013,hurricaneian make landfal south carolina govabbott betoorourk prepar debat new sanction russia wbap midday news,eric bushman,2022-09-30 17:50:50+00:00,0,2,,"['hurricaneian', 'sanctions', 'russia']"
1013,doc_1014,break presid biden speak recoveri effort florida follow hurricaneian say take year rebuild watch foxorlando fox,amy kaufeldt fox 35,2022-09-30 17:50:44+00:00,4,1,,"['hurricaneian', 'fox35']"
1014,doc_1015,think puertorico florida everyon hurricanefiona hurricaneian path staysaf climatechang,gloria rodriguez,2022-09-30 17:50:42+00:00,1,1,,"['puertorico', 'florida', 'hurricanefiona', 'hurricaneian', 'staysafe', 'climatechange']"
1015,doc_1016,charleston sc hurricaneian face fear week 😂 stay safe everyon pray floridia damag ❤️,kaybee,2022-09-30 17:50:39+00:00,4,0,https://twitter.com/TheKaybee20/status/1575905980139044864/video/1,['hurricaneian']
1016,doc_1017,happyhour tonight cancel due hurricaneian thank put togeth fabul outfit hope see downinthere next week yoga sunday octob encanto octob dracula show oct nov,the parks at walter reed,2022-09-30 17:50:37+00:00,6,2,https://twitter.com/TheParksDC/status/1575905973004546048/photo/1,"['happyhour', 'hurricaneian']"
